,award_id,region,award_name,start,reason_refusal,projname_conf,projname_conf_oe,award_no_conf,award_no_conf_oe,proj_phase,con_phase,country_loc1,country_loc2,country_loc3,country_loc4,country_loc5,country_additional,sponsoroff,sponsoroff_oe,missionoff,wauoff_bureaus,wauoff_office,framework,framework_1,framework_2,framework_3,framework_4,framework_5,framework_6,framework_7,framework_8,framework_9,framework_10,framework_11,framework_12,framework_13,framework_14,framework_15,framework_16,framework_17,framework_18,framework_19,framework_20,framework_21,framework_22,framework_23,framework_24,framework_96,ecd_num,ecd_num_oe,ecdnum_spc,award_mech,grnt_cntrct,implm_assess,assess_who,assess_who_1,assess_who_2,assess_who_3,assess_who_3_oe,assess_who_4,assess_who_4_oe,assess_who_5,assess_who_6,assess_who_6_oe,access_proc_old,access_proc1,access_proc1_1,access_proc2,access_proc2_2,access_proc3,access_proc3_3,access_proc5,access_proc5_5,access_proc4,access_proc4_4,access_proc6,access_proc6_6,access_proc7,access_proc7_7,access_proc8,access_proc8_96,access_proc9,access_proc9_9,access_proc9_9_oe,assess_outcome,enab_env_support,enab_env_type,enab_env_type_1,enab_env_type_2,enab_env_type_3,enab_env_type_4,enab_env_type_5,enab_env_type_6,enab_env_type_7,enab_env_type_8,enab_env_type_9,enab_env_type_10,enab_env_type_10_oe,cap_build,cap_build_oe,omfund_avail,omfund_avail_oe,om_outcome,omfund_con,omfund_con_1,omfund_con_2,omfund_con_3,omfund_con_4,omfund_con_5,omfund_con_6,omfund_con_9,omfund_con_10,omfund_con_10_oe,omfund_con_96,omfund_con_7,omfund_con_8,om_contin,om_contin_1,om_contin_2,om_contin_3,om_contin_4,om_contin_5,om_contin_6,om_contin_6_oe,om_contin_96,om_contin_0,cert_use,gender,risk_reg,gov_consult,gov_consult_who,gov_consult_who_1,gov_consult_who_2,gov_consult_who_3,gov_consult_who_4,gov_consult_who_4_oe,stkh_consult,stkh_consult_who,stkh_consult_who_1,stkh_consult_who_2,stkh_consult_who_3,stkh_consult_who_4,stkh_consult_who_4_oe,site_apprv,site_apprv_who,site_apprv_who_1,site_apprv_who_2,site_apprv_who_3,site_apprv_who_4,site_apprv_who_4_oe,secinfra,crb_rev,usg_tech,tech_who,tech_who_1,tech_who_2,tech_who_3,tech_who_4,tech_who_5,tech_who_6,tech_who_6_oe,tech_who_7,award_std,award_type,award_type_oe,far16,far16_type,contrct_sup,con_noncon,con_divide,far36_523,far36_matrix,far36_53,dlp,dlp_oe,des_std_award,des_std_award_1,des_std_award_2,des_std_award_3,des_std_award_4,des_std_award_5,des_std_award_6,des_std_award_7,des_std_award_8,des_std_award_9,des_std_award_9_oe,des_std_award_96,hazard_matl,hazard_matl_oe,hazard_matl_bs,hazard_matl_bs_1,hazard_matl_bs_2,hazard_matl_bs_3,hazard_matl_bs_96,hazard_matl_bs_4,hazard_matl_bs_4_oe,seis_des,seis_des_std,seis_des_std_1,seis_des_std_2,seis_des_std_3,seis_des_std_4,seis_des_std_5,seis_des_std_6,seis_des_std_7,seis_des_std_8,seis_des_std_9,seis_des_std_9_oe,seis_des_std_96,seis_cat,seis_cat_oe,hur_des,flood_des,wind_std,wind_std_1,wind_std_2,wind_std_3,wind_std_4,wind_std_4_oe,wind_std_96,wind_std_5,gov_est,est_prep,est_prep_oe,est_basis,cost_rev,cost_rev_oe,cor_app,gov_sched,est_sched_prep,est_sched_prep_oe,usg_inc,usg_inc_oe,cost_ben_analy,return_rate,return_rate_oe,build_cost,prime_comp,prime_stat,prime_stat_oe,finstat,bonding,cont_start,cont_end_plan,total_budget_plan,construct_budget_plan,award_amd,lic_app,lic_app_oe,mod_no,mod_des_1,mod_des_1_1,mod_des_1_2,mod_des_1_3,mod_des_1_4,mod_des_1_5,mod_des_1_6,mod_des_1_7,mod_des_1_8,mod_des_1_9,mod_des_1_10,mod_des_1_11,mod_des_1_12,mod_des_1_13,mod_des_1_13_oe,mod_des_1_96,mod_value_1,mod_des_2,mod_des_2_1,mod_des_2_2,mod_des_2_3,mod_des_2_4,mod_des_2_5,mod_des_2_6,mod_des_2_7,mod_des_2_8,mod_des_2_9,mod_des_2_10,mod_des_2_11,mod_des_2_12,mod_des_2_13,mod_des_2_13_oe,mod_des_2_96,mod_value_2,mod_des_3,mod_des_3_1,mod_des_3_2,mod_des_3_3,mod_des_3_4,mod_des_3_5,mod_des_3_6,mod_des_3_7,mod_des_3_8,mod_des_3_9,mod_des_3_10,mod_des_3_11,mod_des_3_12,mod_des_3_13,mod_des_3_13_oe,mod_des_3_96,mod_value_3,mod_des_4,mod_des_4_1,mod_des_4_2,mod_des_4_3,mod_des_4_4,mod_des_4_5,mod_des_4_6,mod_des_4_7,mod_des_4_8,mod_des_4_9,mod_des_4_10,mod_des_4_11,mod_des_4_12,mod_des_4_13,mod_des_4_13_oe,mod_des_4_96,mod_value_4,mod_des_5,mod_des_5_1,mod_des_5_2,mod_des_5_3,mod_des_5_4,mod_des_5_5,mod_des_5_6,mod_des_5_7,mod_des_5_8,mod_des_5_9,mod_des_5_10,mod_des_5_11,mod_des_5_12,mod_des_5_13,mod_des_5_13_oe,mod_des_5_96,mod_value_5,mod_des_6,mod_des_6_1,mod_des_6_2,mod_des_6_3,mod_des_6_4,mod_des_6_5,mod_des_6_6,mod_des_6_7,mod_des_6_8,mod_des_6_9,mod_des_6_10,mod_des_6_11,mod_des_6_12,mod_des_6_13,mod_des_6_13_oe,mod_des_6_96
10,383,Georgia,AID-114-X-10-00001,1,,1,,1,,3,4,30,-6,-6,-6,-6,,1,,53,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,1,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,1,DCN: 2010-GEO-003,,8,-8,-8,-8,-8,-8,-8,,-8,,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,1,1,1,-8,1,-8,1,-8,,-1,-8,-8,-8,-8,-8,,1,-8,1,-8,-8,-8,,0,0,1,-8,-8,-8,-8,-8,-8,1,US Army Corp of Engineers,-8,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-1,,-8,1,-8,1,-8,-8,-8,-8,-8,-8,,-8,-1,,-8,-8,-8,-8,-8,-8,,-1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,,0,1,-8,1,-8,1,-8,,-8,-8,1,5,,5,5,,1,0,-8,,-8,,2,-1,,-8,4,-8,,-8,0,01jun2010,01sep2011,3194660.0,3194620.0,1,2,,4,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,,-8,0.0,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,1194622.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,revise schedule - new priorities,-8,0.0,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,,-8,0.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
11,385,Georgia,114-DCA-10-008,1,,1,,1,,3,4,30,-6,-6,-6,-6,,1,,53,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,DCN: 2010-GEO-002,,9,-8,1,-8,1,-8,-8,,-8,,-8,-8,,-6,-8,-8,-8,-8,-8,-8,-8,1,-6,-8,-8,-8,-8,-8,-6,-8,-6,-8,,1,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,1,,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,private funding,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-1,1,1,1,-8,1,-8,-8,-8,,1,-8,1,1,-8,-8,,0,-8,-8,-8,-8,-8,,-1,0,0,-8,-8,-8,-8,-8,-8,-8,,-8,-1,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-1,,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,,-8,1,,-8,-8,1,-8,-8,-8,,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,Local,-8,-1,,0,-1,-8,-8,-8,1,-8,,-8,-8,0,-8,,-8,-8,,-8,0,-8,,-8,,3,-1,,-8,-1,-8,,-8,0,01jul2010,01dec2016,515200.0,-8.0,-6,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
12,387,Georgia,114-DCA-10-009,1,,1,,1,,2,2,30,-6,-6,-6,-6,,1,,53,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,DCN: 2010-GEO-002,,9,-8,1,-8,1,-8,-8,,-8,,-8,-8,,-6,-8,-8,-8,-8,-8,-8,-6,-8,-6,-8,-8,-8,-8,-8,-6,-8,-8,1,Risk Assessment,1,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,0,,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,Private sector,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-1,1,-1,1,-8,1,-8,-8,-8,,1,-8,1,1,-8,-8,,0,-8,-8,-8,-8,-8,,-1,0,0,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,0,,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,LOCAL,-8,1,,-8,-8,-8,-8,-8,1,local,-1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,,0,0,-8,-8,-8,1,-8,,-8,-8,0,-8,,-8,-8,,-8,0,-8,,-8,,0,-8,,-8,4,-8,,-8,0,01sep2010,01sep2020,1306000.0,-8.0,-6,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
13,442,Columbia,AID-514-C-12-00001,1,,1,,1,,2,2,18,-6,-6,-6,-6,,1,,64,,,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,AID-514-C-12-00001,,1,1,1,-8,1,-8,-8,,-8,,-8,-8,,-6,-8,-8,-8,-8,-8,-8,-6,-8,-6,-8,-8,-8,-6,-8,-6,-8,-6,-8,,1,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,2,,-8,-8,-8,1,1,-8,-8,-8,-8,-8,,-8,-8,-8,-8,1,1,-8,-8,-8,-8,,-8,-8,0,1,0,1,-8,1,1,1,-8,,0,-8,-8,-8,-8,-8,,1,-8,1,1,1,-8,,0,1,0,-8,-8,-8,-8,-8,-8,-8,,-8,-1,-8,,-8,-8,-8,-8,-8,-8,-8,-8,0,,-8,-8,-8,1,-8,-8,-8,-8,-8,1,Colombian standards are used. The national standardization entity homologates its standards with international entities. Anti-earthquake standards are used,-8,0,Colombian standards include these specifications,-8,-8,-8,-8,-8,-8,,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,Colombian standards based on international standards,-8,-1,,0,1,-8,-8,-8,-8,-8,,1,-8,1,1,,-1,1,,0,1,1,,0,,0,-8,,-8,1,-8,,-1,1,01oct2011,01oct2016,89570250.0,6000000.0,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
14,444,Columbia,AID-514-A-10-00002,1,,1,,1,,2,2,18,-6,-6,-6,-6,,1,,64,,,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,LACIEE0969,,4,-8,1,-8,1,-8,-8,,-8,,-8,-8,,-6,-8,-8,-8,-8,-8,-8,-6,-8,-8,1,-6,-8,-6,-8,-6,-8,-6,-8,,1,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,2,,-8,-8,1,1,1,-8,-8,-8,-8,-8,,-8,-8,-8,-8,1,-8,-8,-8,1,-8,,-8,-8,1,1,1,1,-8,-8,1,1,-8,,1,-8,1,1,1,-8,,1,-8,-8,1,1,-8,,0,1,0,-8,-8,-8,-8,-8,-8,-8,,-8,1,1,,-8,-8,-8,-8,-8,-8,-8,-8,0,,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,GOC,-8,0,"Not in the award, performed once subcontracting process takes place",-8,-8,-8,-8,-8,-8,,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,GOC seismic standards,-8,-1,,0,1,-8,-8,-8,-8,-8,,-8,1,1,15,"FSN but of overall project, not only infrastructure",1,4,,0,1,15,For small infrastructure projects the implementing party and the local GOC define the schedule.,-8,,1,-8,,0,1,-8,,-8,1,01apr2010,01apr2015,32000000.0,5000000.0,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
15,446,Columbia,AID-514-GRANT-INVIAS-DTD,1,,1,,1,,2,2,18,-6,-6,-6,-6,,1,,64,,,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,LAC/IEE/AID-514-GRANT-INVIAS-DTD,,7,-8,1,-8,1,-8,-8,,-8,,-8,-8,,-6,-6,-8,-6,-8,-8,1,-8,1,-6,-8,-8,-8,-8,-8,-6,-8,-6,-8,,1,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,0,,-8,-8,1,1,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,1,0,0,1,-8,1,-8,-8,-8,,0,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,GOC technical standards within its Institution,-8,0,not included in the agreement document,-8,-8,-8,-8,-8,-8,,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,GOC standards,-8,-1,,0,1,-8,-8,-8,-8,-8,,-8,1,-1,-8,,-8,-8,,-8,1,4,,-8,,-1,-8,,-8,-8,-8,,-8,-8,01sep2007,01jun2010,12000000.0,12000000.0,1,15,Overall Program Office and OAA staff-non engineers,6,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,,-8,0.0,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,,-8,0.0,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,,-8,0.0,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,,-8,0.0,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,,-8,0.0,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,,-8
16,577,Macedonia,165-A-00-12-00002,1,,1,,1,,2,2,49,-6,-6,-6,-6,,1,,56,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,DCN: 2011-MAC-011,,4,-8,1,-8,1,-8,-8,,-8,,-8,-8,,-6,-8,-8,-8,-8,-8,-8,-8,1,-6,-8,-6,-8,-6,-8,-6,-8,-6,-8,,1,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,-1,,-8,-8,1,-8,1,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-1,0,0,1,-8,1,-8,1,-8,,1,-8,1,-8,-8,-8,,1,-8,1,-8,1,-8,,0,0,0,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-1,,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,,-8,1,,-8,1,1,-8,-8,-8,,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,,0,0,-8,-8,-8,1,-8,,-8,-8,1,4,,3,1,,1,1,4,,-8,,1,-8,,1,1,-8,,-8,0,01dec2011,01dec2015,5200000.0,1200000.0,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
17,581,Bangladesh,AID-388-T-11-00001,1,,1,,1,,2,2,6,-6,-6,-6,-6,,1,,33,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,1,-8,1,"ASIA 12-26, ASIA 13-2",,8,-8,-8,-8,-8,-8,-8,,-8,,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,1,-1,1,-8,1,1,1,-8,,-1,-8,-8,-8,-8,-8,,1,-8,1,-8,-8,-8,,0,0,0,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,1,365,-8,1,-8,1,-8,-8,-8,-8,-8,-8,,-8,1,,-8,1,1,1,-8,-8,,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,-1,,1,1,-8,-8,-8,-8,-8,,1,-8,1,5,,3,1,,1,1,1,,-8,,-1,-8,,-8,4,-8,,-8,0,01apr2011,01sep2015,40520000.0,32322837.0,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
18,585,Columbia,AID514A00080030000,1,,1,,1,,3,4,18,-6,-6,-6,-6,,1,,64,,,-6,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-6,,,4,-8,0,-8,-8,-8,-8,,-8,,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,2,,-8,-6,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,0,1,0,1,-8,1,1,1,-8,,1,-8,-8,1,1,-8,,-1,-8,-8,-8,-8,-8,,0,0,0,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,0,,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,,-8,-1,,-8,-8,-8,-8,-8,-8,,-1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,,-1,-1,-8,-8,-8,-8,-8,,-8,1,-1,-8,,-8,-8,,-8,1,-1,,-8,,0,-8,,-8,1,-8,,-8,0,01oct2007,01apr2010,94324.0,94324.0,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
19,595,Columbia,AID514TO1000001,1,,1,,1,,3,4,18,-6,-6,-6,-6,,1,,64,,,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,LAC-IEE-10-20,,1,1,-1,-8,-8,-8,-8,,-8,,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,-1,,-8,-8,-8,1,1,-8,-8,-8,-8,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,-1,-1,-1,-1,-8,-8,-8,-8,-8,,-1,-8,-8,-8,-8,-8,,-1,-8,-8,-8,-8,-8,,-1,-6,0,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,0,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,1,0,Contract contains no such specifications or clauses.,-8,-8,-8,-8,-8,-8,,-1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,,-1,-1,-6,-8,-8,-8,-8,,-8,-8,1,1,,-1,-1,,1,-1,-8,,-1,,-1,-8,,-8,4,-8,,-1,-1,01jul2010,01jul2012,13999975.0,655000.0,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
20,597,Columbia,AID514C1200002,1,,1,,1,,2,1,18,-6,-6,-6,-6,,1,,64,,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,1,-8,-8,-8,-8,1,LAC-IEE-11-37,,1,1,1,-8,1,-8,-8,,-8,,-8,-8,,-6,-8,-8,-8,-8,-8,-8,-6,-8,-6,-8,-8,-8,-6,-8,-6,-8,-6,-8,,1,0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,,1,,-8,-8,1,-8,1,1,-8,1,-8,-8,,-8,-8,-8,-8,-8,-8,-8,1,1,-8,,-8,-8,0,1,-1,1,-8,1,1,1,-8,,1,-8,-8,1,1,-8,,1,-8,-8,1,1,-8,,1,0,0,-8,-8,-8,-8,-8,-8,-8,,-8,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,0,,-8,-8,-8,1,-8,-8,-8,-8,-8,-8,,-8,-1,,-8,-8,-8,-8,-8,-8,,-1,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8,,-1,1,-8,-8,-8,-8,-8,,-8,1,1,2,,3,1,,1,1,15,implementing partner,-1,,0,-8,,-8,1,-8,,1,0,01jan2012,01jan2017,18654890.0,4000000.0,0,-8,,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8,-8.0,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,-8,,-8
